Date,Open,High,Low,Close,Volume,Adj Close
3/4/14,96.589996,96.860001,95.870003,96.519997,12566100,88.270649
3/5/14,95.199997,95.290001,93.400002,93.800003,19829600,85.783127
3/6/14,93.669998,93.940002,93.269997,93.760002,12610400,85.746545
3/7/14,94.370003,95.059998,93.989998,94.989998,12659100,86.871416
3/10/14,95.150002,95.550003,94.660004,95.5,9964500,87.337829
3/11/14,95.360001,95.589996,93.519997,94.010002,12143600,85.975178
3/12/14,93.639999,94.470001,93.550003,94.209999,9705400,86.158082
3/13/14,94.440002,94.57,93.330002,93.639999,9872500,85.636799
3/14/14,93.580002,94.220001,93.290001,93.470001,11723300,85.48133
3/17/14,93.949997,94.529999,93.75,94.32,8676100,86.258681
3/18/14,94.410004,95.25,94.07,94.709999,8757300,86.615348
3/19/14,94.650002,95.300003,93.129997,93.730003,9914700,85.71911
3/20/14,93.440002,94.739998,93.010002,94.580002,10405000,86.496461
3/21/14,95.099998,95.989998,94.309998,94.309998,24479800,86.249534
3/24/14,94.760002,95.099998,94.480003,94.639999,9539800,86.551331
3/25/14,95.099998,95.82,94.800003,94.910004,9796600,86.798259
3/26/14,95.559998,95.580002,94.410004,94.699997,11033300,86.606201
3/27/14,94.610001,96.5,94.059998,96.239998,15427500,88.014581
3/28/14,96.470001,97.970001,96.470001,97.699997,12321800,89.349797
3/31/14,98.489998,98.849998,97.32,97.68,12375200,89.33151
4/1/14,97.650002,97.93,97.279999,97.730003,9475300,89.377239
4/2/14,97.529999,98.059998,97.18,97.949997,9551000,89.578431
4/3/14,97.830002,98.540001,97.559998,97.93,10113000,89.560143
4/4/14,98.300003,98.709999,97.279999,97.360001,12496100,89.03886
4/7/14,97.25,97.529999,96.75,96.779999,10120700,88.508429
4/8/14,97.010002,97.879997,96.75,97.449997,10243000,89.121164
4/9/14,97.75,97.790001,96.629997,97.330002,10463900,89.011425
4/10/14,96.980003,97.779999,96.239998,96.779999,13443400,88.508429
4/11/14,96.510002,97.440002,96.279999,96.720001,13352500,88.45356
4/14/14,97.489998,98.059998,96.739998,97.860001,9610200,89.496126
4/15/14,97.580002,98.699997,97.07,98.68,12961600,90.246042
4/16/14,99.050003,100.099998,98.970001,99.940002,12508100,91.398355
4/17/14,99.690002,100.970001,99.690002,100.419998,15435700,91.837326
4/21/14,100.029999,100.93,99.889999,100.93,8002100,92.30374
4/22/14,100.529999,100.860001,100.220001,100.370003,8212100,91.791604
4/23/14,100.589996,100.949997,100.330002,100.5,8686000,91.910491
4/24/14,100.480003,100.599998,99.860001,100.010002,9057800,91.462372
4/25/14,99.989998,100.57,99.93,100.410004,10391500,91.828186
4/28/14,100.720001,101.459999,100.309998,101.169998,12710800,92.523225
4/29/14,101.57,102.57,101.230003,101.449997,10094600,92.779293
4/30/14,101.129997,102.410004,100.709999,102.410004,13966700,93.65725
5/1/14,101.959999,102.389999,101.199997,101.410004,11161700,92.742718
5/2/14,101.279999,102.910004,100.980003,102.010002,11168100,93.291436
5/5/14,101.690002,103.129997,101.580002,102.910004,7614200,94.114517
5/6/14,102.599998,103.300003,102.410004,102.669998,9669800,93.895024
5/7/14,103.120003,103.449997,102.790001,103.110001,11007400,94.29742
5/8/14,103.089996,103.290001,102.169998,102.32,8922500,93.574939
5/9/14,101.709999,102.18,101.260002,101.949997,8948800,93.869575
5/12/14,102.330002,102.349998,101.529999,102.230003,8830500,94.127388
5/13/14,102.18,102.709999,101.940002,102.360001,7528800,94.247082
5/14/14,102.360001,102.68,102.110001,102.290001,6999200,94.18263
5/15/14,102,102.419998,100.330002,100.779999,13658700,92.792309
5/16/14,100.589996,101,100.32,100.739998,10369200,92.755479
5/19/14,100.419998,101.110001,100.419998,100.870003,5851400,92.875179
5/20/14,100.690002,101.080002,100.449997,100.669998,6134100,92.691027
5/21/14,100.849998,102.220001,100.720001,102.029999,7747900,93.943236
5/22/14,101.809998,101.970001,101.470001,101.5,5304300,93.455244
5/23/14,101.550003,101.93,101.269997,101.32,5410900,93.28951
5/27/14,101.610001,101.900002,100.93,101.360001,8359700,93.326341
5/28/14,101.230003,102.07,101.050003,101.059998,7586700,93.050116
5/29/14,101.540001,101.650002,101.019997,101.269997,6113700,93.24347
5/30/14,100.800003,101.150002,100.370003,100.529999,11499000,92.562124
6/2/14,100.529999,100.879997,99.669998,99.940002,7761300,92.01889
6/3/14,99.589996,100.690002,99.589996,100.389999,9384200,92.433221
6/4/14,100.209999,100.459999,99.959999,100.040001,7148800,92.110962
6/5/14,100.099998,100.830002,99.959999,100.550003,12296100,92.580543
6/6/14,100.610001,101.629997,100.599998,101.599998,9340900,93.547317
6/9/14,101.449997,101.959999,101.190002,101.519997,6404800,93.473656
6/10/14,101.480003,101.730003,101,101.459999,7917500,93.418413
6/11/14,101.190002,102.330002,101,101.949997,10270300,93.869575
6/12/14,102.459999,102.949997,101.57,101.660004,11421000,93.602566
6/13/14,101.93,102.660004,101.629997,102.650002,8240300,94.514098
6/16/14,102.57,103.25,102.169998,102.919998,8977600,94.762695
6/17/14,102.580002,102.589996,101.449997,102.419998,9355400,94.302324
6/18/14,102.57,102.949997,102.059998,102.730003,9575100,94.587759
6/19/14,102.610001,102.839996,101.68,102.629997,11105600,94.495679
6/20/14,103.279999,104.059998,102.940002,103.830002,17674400,95.600573
6/23/14,104.110001,104.610001,103.879997,104.379997,8553700,96.106976
6/24/14,104.18,104.470001,102.470001,102.730003,9708400,94.587759
6/25/14,102.339996,102.620003,101.529999,102.139999,10714800,94.044518
6/26/14,101.940002,102.379997,100.849998,102.029999,8424200,93.943236
6/27/14,101.669998,101.790001,100.660004,101.209999,15147400,93.188228
6/30/14,101.209999,101.269997,100.519997,100.68,9454800,92.700236
7/1/14,101.150002,101.589996,100.790001,101.360001,8399600,93.326341
7/2/14,101.150002,101.639999,101.040001,101.57,6954400,93.519696
7/3/14,101.949997,103.269997,101.68,102.589996,6922600,94.458849
7/7/14,102.330002,102.650002,102.019997,102.650002,7979600,94.514098
7/8/14,102.330002,103.230003,102.169998,102.830002,9613600,94.679832
7/9/14,102.959999,103.690002,102.809998,103.550003,7655300,95.342766
7/10/14,102.879997,103.07,102.040001,102.57,8533700,94.440437
7/11/14,102.400002,102.5,101.32,101.739998,7680800,93.67622
7/14/14,102.169998,103.080002,102.160004,102.68,8253100,94.541719
7/15/14,102.529999,102.599998,101.739998,102.389999,8755800,94.274703
7/16/14,102.559998,103.790001,102.540001,103.769997,8870200,95.545324
7/17/14,103.379997,103.889999,102.290001,102.309998,8145700,94.201042
7/18/14,102.690002,102.959999,101.860001,102.730003,8208300,94.587759
7/21/14,102.360001,103.190002,102.059998,103.080002,6632400,94.910017
7/22/14,103.639999,104.190002,103.5,103.540001,7426300,95.333557
7/23/14,103.639999,104.449997,103.529999,104.25,7007200,95.987283
7/24/14,104.419998,104.720001,103.949997,104.279999,7943000,96.014904
7/25/14,103.93,103.989998,102.959999,103.18,7775500,95.00209
7/28/14,103.290001,104.519997,102.830002,104.370003,9197800,96.097774
7/29/14,104.209999,104.760002,103.519997,103.550003,8055400,95.342766
7/30/14,103.730003,104.150002,102.57,103.25,11072100,95.066541
7/31/14,101.980003,101.980003,98.93,98.940002,18291800,91.098148
8/1/14,98.620003,99.550003,98.18,98.800003,14915000,90.969245
8/4/14,98.739998,100.43,98.309998,100.129997,12148200,92.193826
8/5/14,99.480003,99.540001,97.779999,98.199997,13069400,90.416795
8/6/14,98.199997,99.650002,98.199997,98.980003,9911300,91.134979
8/7/14,99.769997,99.839996,97.629997,98.269997,10017100,90.481246
8/8/14,98.809998,99.790001,98.32,99.739998,11199300,91.834737
8/11/14,99.279999,99.419998,98.540001,98.730003,8589600,91.538047
8/12/14,98.209999,98.690002,97.82,98.489998,9583700,91.315525
8/13/14,98.82,99.309998,98.480003,99.089996,7645800,91.871817
8/14/14,99.099998,99.279999,98.599998,99.089996,6547300,91.871817
8/15/14,99.239998,99.43,98.139999,99.029999,9226900,91.81619
8/18/14,99.279999,99.529999,99.099998,99.519997,7135400,92.270494
8/19/14,99.5,99.949997,99.43,99.489998,8888100,92.24268
8/20/14,99.550003,99.900002,99.040001,99.699997,6751800,92.437382
8/21/14,99.800003,100.07,99.260002,99.279999,6826200,92.047979
8/22/14,98.889999,98.980003,98.080002,98.5,8095000,91.324799
8/25/14,98.809998,98.900002,98.5,98.75,7569800,91.556587
8/26/14,99.120003,100.309998,99.019997,99.639999,8536500,92.381755
8/27/14,99.779999,99.959999,99.089996,99.529999,5848700,92.279767
8/28/14,99.040001,99.739998,99.010002,99.57,6072700,92.316855
8/29/14,99.379997,99.669998,98.720001,99.459999,8873700,92.214867
9/2/14,99.43,99.589996,97.809998,98.489998,8957100,91.315525
9/3/14,98.860001,99.589996,98.860001,99.110001,8475100,91.890364
9/4/14,99,99.449997,97.970001,98.360001,9662900,91.194997
9/5/14,98.739998,99.300003,98.110001,99.260002,9476900,92.029439
9/8/14,98.919998,98.919998,97.449997,97.769997,10080100,90.647972
9/9/14,97.690002,98.029999,96.959999,97.389999,9756400,90.295656
9/10/14,97.360001,97.529999,95.830002,96.809998,12113700,89.757904
9/11/14,96.32,97.120003,95.82,97.029999,10181100,89.961879
9/12/14,96.529999,96.589996,95.629997,95.779999,10257500,88.802935
9/15/14,95.730003,96.400002,95.400002,96.290001,10689400,89.275786
9/16/14,96.230003,98.050003,96.019997,97.43,11574100,90.332743
9/17/14,97.910004,97.93,96.800003,97.080002,8774200,90.00824
9/18/14,97.150002,97.32,96.480003,96.610001,8636600,89.572476
9/19/14,97.080002,97.559998,96.870003,97.120003,18178100,90.045327
9/22/14,96.900002,97,96.269997,96.540001,8816900,89.507575
9/23/14,96.279999,97.160004,96.029999,96.029999,10300700,89.034724
9/24/14,95.870003,96.25,94.839996,95.82,12200000,88.840022
9/25/14,95.660004,95.889999,94.199997,94.25,12854200,87.384389
9/26/14,94.330002,95.760002,93.800003,95.43,11256800,88.478432
9/29/14,94.709999,94.779999,93.800003,94.43,14015000,87.551277
9/30/14,94.110001,94.809998,93.620003,94.050003,15576500,87.19896
10/1/14,94.110001,94.540001,92.720001,92.860001,14028600,86.095643
10/2/14,92.389999,93.900002,92.059998,93.300003,13756500,86.503594
10/3/14,93.599998,94.110001,92.580002,93.919998,11563000,87.078426
10/6/14,94.010002,95.330002,93.910004,94.519997,10595400,87.634717
10/7/14,94.269997,95.190002,93.330002,93.370003,10787900,86.568494
10/8/14,93.419998,94.830002,92.419998,94.610001,15583700,87.718165
10/9/14,94.050003,94.489998,91.629997,91.82,17915600,85.131401
10/10/14,92.440002,93.269997,90.900002,91.599998,18173100,84.927426
10/13/14,91.32,92.529999,90.760002,90.839996,14451100,84.222785
10/14/14,91.489998,92.230003,90.059998,90.550003,23120500,83.953917
10/15/14,89,90.610001,86.910004,90.220001,24703500,83.647954
10/16/14,88.580002,91.269997,88.18,90.599998,25212600,84.00027
10/17/14,91.129997,92.25,90.5,91.209999,18189200,84.565836
10/20/14,90.629997,91.889999,90.629997,91.769997,10821700,85.08504
10/21/14,92.860001,94.029999,92.360001,93.650002,15757000,86.828097
10/22/14,93.959999,94.589996,92.980003,93.129997,12733600,86.345972
10/23/14,94.309998,94.980003,93.870003,94.110001,11345100,87.254587
10/24/14,94.190002,94.529999,93.220001,94.489998,9734100,87.606904
10/27/14,93.849998,93.849998,92.769997,93.709999,11387700,86.883724
10/28/14,94.440002,95.199997,93.93,95.099998,12564100,88.172469
10/29/14,95.419998,95.980003,93.620003,94.589996,12409100,87.699618
10/30/14,93.870003,94.669998,93.220001,94.449997,9767900,87.569817
10/31/14,94.989998,96.889999,94.309998,96.709999,17493700,89.66519
11/3/14,96.559998,97.099998,94.800003,95.260002,13410000,88.320817
11/4/14,94.5,94.889999,93.889999,94.519997,13498500,87.634717
11/5/14,95.360001,95.769997,94.650002,95.07,12480000,88.144656
11/6/14,95.18,96.419998,94.279999,96.260002,14731400,89.247973
11/7/14,95.800003,97.160004,95.720001,96.589996,13233500,90.200498
11/10/14,96.870003,97.099998,96.07,96.279999,9087600,89.911007
11/11/14,95.779999,96.510002,95.610001,96.410004,7990000,90.032412
11/12/14,95.900002,96.400002,95.110001,95.379997,11592800,89.070541
11/13/14,94.959999,95.209999,93.830002,94.660004,12355400,88.398176
11/14/14,94.870003,95.110001,94.650002,95.089996,9352500,88.799724
11/17/14,94.849998,95.139999,94.190002,95.110001,8704400,88.818405
11/18/14,95.080002,95.75,94.529999,94.870003,9263200,88.594283
11/19/14,95.080002,95.739998,94.129997,95.610001,8333200,89.28533
11/20/14,95.370003,95.900002,95.260002,95.82,8422400,89.481437
11/21/14,97.199997,97.199997,96.099998,96.809998,12374900,90.405946
11/24/14,96.339996,96.800003,95.25,95.720001,10172400,89.388054
11/25/14,96.010002,96.029999,94.370003,94.779999,13747400,88.510233
11/26/14,94.639999,95.129997,94.360001,94.480003,9822100,88.230083
11/28/14,91.5,91.849998,90.110001,90.540001,19556700,84.550714
12/1/14,90.360001,92.870003,90.279999,92.349998,27584200,86.240979
12/2/14,92.32,94.669998,92.010002,94.190002,20885300,87.959266
12/3/14,94.669998,95.330002,94,94.949997,16220400,88.668986
12/4/14,94.129997,94.610001,93.07,94.370003,12868600,88.127359
12/5/14,93.949997,94.589996,93.349998,93.82,11831900,87.613739
12/8/14,92.900002,93.129997,91.370003,91.699997,15735900,85.633976
12/9/14,91.230003,92.059998,90.760002,91.379997,15883800,85.335144
12/10/14,90.720001,90.730003,88.199997,88.669998,22279400,82.804414
12/11/14,88.860001,91.540001,88.849998,89.199997,21522200,83.299352
12/12/14,88.709999,89,86.599998,86.599998,24568300,80.871346
12/15/14,87.529999,88.599998,86.5,86.900002,21373600,81.151503
12/16/14,86.379997,89.199997,86.190002,86.410004,26372400,80.693919
12/17/14,87.239998,89.900002,87.150002,89.019997,23323000,83.131259
12/18/14,90.370003,91.160004,88.400002,91.160004,22882700,85.129703
12/19/14,90.209999,93.639999,89.610001,93.639999,38469000,87.445646
12/22/14,92.959999,93.669998,92.449997,93.330002,17871800,87.156155
12/23/14,93.519997,95.18,93.050003,94.589996,13706500,88.3328
12/24/14,94.220001,94.25,92.980003,93.779999,6875700,87.576384
12/26/14,93.989998,94.43,92.620003,93.209999,10585000,87.04409
12/29/14,93.330002,93.860001,92.889999,93.07,9892100,86.913352
12/30/14,92.769997,93.389999,92.510002,93.019997,8743400,86.866656
12/31/14,92.419998,93.129997,92.059998,92.449997,11337200,86.334363
1/2/15,92.25,93.050003,91.809998,92.830002,10220400,86.68923
1/5/15,92.099998,92.400002,89.5,90.290001,18502400,84.317252
1/6/15,90.239998,91.410004,89.019997,89.809998,16670700,83.869001
1/7/15,90.650002,91.480003,90,90.720001,13590700,84.718807
1/8/15,91.25,92.269997,91,92.230003,15487500,86.128922
1/9/15,92.300003,92.779999,91.370003,92.099998,14488400,86.007517
1/12/15,91.239998,91.339996,89.82,90.330002,15176300,84.354607
1/13/15,90.879997,91.43,89.110001,90,17469000,84.046435
1/14/15,88.949997,89.889999,87.260002,89.739998,23176600,83.803632
1/15/15,90.43,90.660004,88.510002,88.959999,18759600,83.075231
1/16/15,88.980003,91.190002,88.980003,91.120003,17713100,85.092349
1/20/15,91.139999,91.779999,90.379997,91.089996,16761000,85.064327
1/21/15,91.739998,91.989998,91.010002,91.870003,14276400,85.792735
1/22/15,92.309998,92.970001,91.32,92.870003,13559000,86.726585
1/23/15,92.279999,92.480003,90.790001,90.889999,14706300,84.87756
1/26/15,90.610001,91.940002,90.470001,91.760002,10672500,85.690011
1/27/15,91.239998,91.599998,90.599998,90.949997,12301500,84.933589
1/28/15,90.879997,90.93,87.82,87.949997,17829700,82.132041
1/29/15,88.220001,88.260002,86.029999,87.580002,22683000,81.786521
1/30/15,87.160004,88.419998,86.25,87.419998,22679900,81.637102
2/2/15,87.849998,89.589996,87.5,89.580002,20306300,83.65422
2/3/15,90.900002,92.330002,90.809998,92.25,21900900,86.147596
2/4/15,91.639999,92.269997,90.510002,91.459999,19632200,85.409854
2/5/15,92.389999,92.540001,91.699997,92.360001,12809000,86.25032
2/6/15,92.099998,92.279999,90.959999,91.5,12331200,86.090367
2/9/15,91.400002,92.290001,91.239998,91.559998,11360700,86.146818
2/10/15,91.739998,91.739998,90.300003,91.010002,12952900,85.629339
2/11/15,90.019997,90.830002,89.790001,90.599998,12240600,85.243575
2/12/15,91.459999,92.660004,91.019997,92.370003,14843000,86.908934
2/13/15,92.699997,93.449997,92.279999,93.370003,12061000,87.849812
2/17/15,92.75,93.07,92.290001,93.050003,11758700,87.548732
2/18/15,91.989998,91.989998,90.389999,91.010002,19177900,85.629339
2/19/15,89.639999,90.419998,88.580002,89.440002,19350600,84.15216
2/20/15,89.400002,89.940002,88.849998,89.919998,15959900,84.603778
2/23/15,89.260002,89.550003,88.739998,89.010002,12771800,83.747582
2/24/15,89.330002,89.779999,89.129997,89.419998,9990700,84.133339
2/25/15,89.57,89.699997,89.080002,89.599998,9925700,84.302697
2/26/15,89.129997,89.18,88.080002,88.650002,13984000,83.408866
2/27/15,88.889999,89.279999,88.339996,88.540001,13090600,83.305368
3/2/15,88.339996,88.519997,87.349998,88.040001,13793700,82.834929
3/3/15,87.93,88.019997,87.129997,87.620003,13493800,82.439762
3/4/15,87.959999,87.959999,86.93,87.18,13467600,82.025773
3/5/15,87.07,87.190002,86.519997,86.739998,12527600,81.611784
3/6/15,86.410004,86.599998,85.32,85.629997,16070500,80.567409
3/9/15,86.120003,86.379997,85.120003,85.160004,14503800,80.125202
3/10/15,84.82,85.529999,84.239998,84.260002,17195500,79.27841
3/11/15,84.93,84.93,84,84.019997,13004700,79.052594
3/12/15,84.43,84.720001,84.059998,84.220001,10792900,79.240774
3/13/15,83.900002,84.18,82.68,83.870003,16799900,78.911468
3/16/15,83.709999,84.860001,83.269997,84.760002,13516200,79.748849
3/17/15,84.540001,84.849998,84.019997,84.080002,12979700,79.109052
3/18/15,83.540001,86.370003,83.43,86.07,18745700,80.981398
3/19/15,85.190002,85.5,84.330002,84.410004,12738500,79.419543
3/20/15,84.669998,85.400002,84.389999,84.540001,36083500,79.541855
3/23/15,85.019997,85.779999,85.010002,85.43,17450700,80.379236
3/24/15,85.300003,85.779999,84.5,84.519997,10174300,79.523033
3/25/15,85.050003,85.57,84.769997,84.860001,11934700,79.842936
3/26/15,85.300003,85.57,84.089996,84.32,14400700,79.334861
3/27/15,84.040001,84.050003,83.330002,83.580002,11579300,78.638613
3/30/15,84.269997,85.82,84.25,85.629997,15653200,80.567409
3/31/15,84.849998,85.339996,84.459999,85,13354000,79.974658
4/1/15,85.699997,86,84.260002,84.459999,14522300,79.466583
4/2/15,84.089996,84.940002,83.849998,84.300003,11297400,79.316046
4/6/15,85.150002,85.639999,84.199997,85.129997,10916400,80.09697
4/7/15,85.010002,86.169998,84.760002,85.75,11836100,80.680317
4/8/15,85.800003,85.900002,84.019997,84.059998,16257100,79.09023
4/9/15,84,84.730003,83.809998,84.650002,13281800,79.645352
4/10/15,85.370003,86.040001,84.769997,85.559998,13372400,80.501548
4/13/15,85.919998,86.25,85.239998,85.339996,9880500,80.294553
4/14/15,85.599998,87.480003,85.529999,86.629997,15693800,81.508287
4/15/15,87.139999,88.529999,87.139999,88.080002,15332800,82.872565
4/16/15,87.879997,88.160004,87.110001,87.730003,9570800,82.543259
4/17/15,87.139999,87.360001,86.160004,86.93,14430100,81.790554
4/20/15,87.129997,88.099998,87.080002,87.239998,11593600,82.082224
4/21/15,87.379997,87.620003,86.690002,86.879997,10100500,81.743507
4/22/15,87.040001,87.800003,86.339996,87.459999,8663600,82.289218
4/23/15,87.360001,88.379997,87.309998,87.540001,9866100,82.36449
4/24/15,87.190002,87.360001,86.660004,86.970001,8405700,81.82819
4/27/15,87.410004,87.599998,86.760002,87.010002,10534600,81.865826
4/28/15,87.220001,87.860001,87.040001,87.800003,9633800,82.60912
4/29/15,87.5,88.07,86.959999,87.870003,12534100,82.674982
4/30/15,88.669998,88.669998,87.220001,87.370003,13947700,82.204542
5/1/15,87.849998,88.949997,87.699997,88.849998,12257100,83.597038
5/4/15,89.419998,89.879997,88.949997,89.110001,10343700,83.841669
5/5/15,89.970001,90.089996,88.519997,88.610001,11895000,83.37123
5/6/15,89.650002,89.959999,87.790001,88.190002,11273500,82.976062
5/7/15,88,88.099998,86.919998,87.599998,9992500,82.42094
5/8/15,88.470001,89.07,87.82,88.989998,11390300,83.728761
5/11/15,88.529999,88.57,86.650002,86.779999,11997800,82.324746
5/12/15,86.889999,87.459999,86.419998,87.019997,9788900,82.552423
5/13/15,87.279999,87.730003,86.400002,86.559998,8629400,82.11604
5/14/15,86.93,87.339996,86.75,86.970001,8791300,82.504994
5/15/15,86.800003,87.620003,86.599998,87.349998,8422200,82.865482
5/18/15,87.309998,87.459999,86.779999,86.849998,6395400,82.391152
5/19/15,86.470001,87.209999,86.209999,86.989998,9777100,82.523964
5/20/15,87.389999,87.400002,86.910004,87.129997,7276600,82.656776
5/21/15,87.279999,87.440002,86.959999,87.209999,8357400,82.73267
5/22/15,86.989998,87.099998,86.5,86.519997,7598400,82.078092
5/26/15,86.040001,86.370003,85.029999,85.349998,11289000,80.968161
5/27/15,85.300003,85.889999,84.769997,85.110001,10778300,80.740485
5/28/15,85.110001,85.57,84.82,85.110001,8038900,80.740485
5/29/15,85.099998,85.580002,84.879997,85.199997,14631300,80.825861
6/1/15,85.25,85.470001,84.800003,85.129997,9077500,80.759455
6/2/15,85.120003,85.589996,84.910004,85.139999,9328300,80.768944
6/3/15,85.230003,85.839996,84.860001,84.949997,8170100,80.588696
6/4/15,84.699997,84.889999,83.779999,84.220001,12607300,79.896178
6/5/15,84.129997,85,83.980003,84.279999,11388500,79.953095
6/8/15,84.18,85.209999,83.93,84.849998,12244700,80.493831
6/9/15,85.290001,85.43,84.489998,84.580002,8105500,80.237696
6/10/15,85.839996,85.970001,85,85.209999,10147000,80.83535
6/11/15,85.300003,85.699997,84.889999,85.089996,7759300,80.721508
6/12/15,84.580002,84.68,83.860001,84.019997,8347300,79.706441
6/15/15,83.529999,83.980003,83.190002,83.720001,9563900,79.421848
6/16/15,83.809998,84.75,83.400002,84.68,9100100,80.332561
6/17/15,85.029999,85.129997,84.410004,84.730003,9090200,80.379997
6/18/15,84.800003,85.959999,84.720001,85.480003,10247800,81.091492
6/19/15,84.919998,85.480003,84.919998,85.209999,16129600,80.83535
6/22/15,85.389999,85.599998,84.970001,85.169998,9465100,80.797402
6/23/15,85.220001,85.279999,84.589996,85.07,10223900,80.702538
6/24/15,84.889999,85.339996,84.660004,84.68,11800100,80.332561
6/25/15,84.849998,84.849998,83.93,83.93,10259400,79.621065
6/26/15,83.830002,84.099998,83.489998,83.860001,19023300,79.55466
6/29/15,83.050003,83.449997,82.800003,82.82,11739200,78.568052
6/30/15,83.739998,84.900002,82.800003,83.199997,14981100,78.92854
7/1/15,83.279999,83.529999,82.110001,82.370003,13529100,78.141158
7/2/15,82.790001,83.279999,82.550003,83.139999,9188000,78.871623
7/6/15,82.419998,83.059998,82.120003,82.529999,11694400,78.292939
7/7/15,82.190002,83.230003,81.489998,82.870003,15641500,78.615488
7/8/15,82.25,82.980003,81.910004,81.970001,10057000,77.761692
7/9/15,82.870003,83.150002,81.580002,81.599998,11485600,77.410685
7/10/15,82.089996,82.489998,81.720001,82.220001,8628700,77.998857
7/13/15,82.110001,82.610001,82.07,82.419998,8026700,78.188586
7/14/15,82.379997,83.32,82.260002,83.110001,9310200,78.843164
7/15/15,82.610001,83.419998,82.400002,82.760002,9289200,78.511135
7/16/15,83.18,83.480003,82.800003,82.910004,8267600,78.653435
7/17/15,82.510002,82.839996,81.790001,82.610001,12156000,78.368834
7/20/15,82.150002,82.410004,81.599998,81.760002,12957100,77.562474
7/21/15,81.93,82.43,81.43,81.660004,8677100,77.46761
7/22/15,82.349998,82.470001,81.580002,81.790001,13181500,77.590933
7/23/15,81.730003,81.970001,80.970001,81.139999,10496100,76.974302
7/24/15,81.160004,81.160004,79.720001,79.940002,14888500,75.835913
7/27/15,79.230003,80.129997,78.970001,79.260002,14996100,75.190823
7/28/15,79.699997,82.669998,79.57,82.480003,19777300,78.245511
7/29/15,82.18,83.199997,81.910004,83.139999,13913800,78.871623
7/30/15,83.18,83.32,82.419998,83.010002,11139900,78.7483
7/31/15,81.669998,81.669998,78.93,79.209999,26232700,75.143387
8/3/15,78.699997,78.93,77.629997,78.059998,15767700,74.052426
8/4/15,77.879997,78.610001,76.93,77.169998,18874400,73.208119
8/5/15,77.870003,78.230003,76.900002,77.169998,16544400,73.208119
8/6/15,76.940002,78.260002,76.910004,78.089996,13005200,74.080885
8/7/15,77.550003,77.970001,76.620003,76.830002,12187600,72.885578
8/10/15,77.089996,78.75,77.089996,78.75,14876000,74.707004
8/11/15,77.010002,78.07,76.330002,77.489998,14486400,74.199507
8/12/15,77.440002,78.870003,76.959999,78.790001,16492400,75.444308
8/13/15,78.32,79.290001,78.269997,78.650002,13154100,75.310253
