Date,Open,High,Low,Close,Volume,Adj Close
1/2/14,194.139999,199.880005,193.119995,197.940002,3054800,182.553088
1/3/14,198.149994,198.75,195.119995,196,1169400,180.763892
1/6/14,198.289993,198.839996,195.199997,195.860001,1289100,180.634775
1/7/14,196.649994,202.880005,196.649994,201.509995,1686500,185.845566
1/8/14,202.669998,205.399994,201.369995,205.289993,1406000,189.331725
1/9/14,205.75,206.490005,203.149994,204.770004,1228300,188.852158
1/10/14,204.350006,207.240005,202.259995,206.860001,1151000,190.779688
1/13/14,206.100006,209.740005,203.360001,203.470001,1618900,187.653211
1/14/14,203.940002,207.940002,202.539993,207.600006,1587500,191.462169
1/15/14,207.899994,210.410004,207.089996,210.100006,1025100,193.767831
1/16/14,209.059998,210.119995,207.839996,210.089996,904400,193.758599
1/17/14,209.279999,215.990005,209.279999,215.699997,1706000,198.932505
1/21/14,216.559998,216.990005,209.979996,212.270004,1815600,195.769143
1/22/14,209.419998,209.5,206.029999,208.789993,1767000,192.559652
1/23/14,206.5,206.899994,203.720001,205.259995,1758400,189.304058
1/24/14,203.889999,204.339996,192.960007,193.139999,3080100,178.126214
1/27/14,195.070007,195.789993,189.029999,191.830002,2996300,176.91805
1/28/14,193,198.800003,193,197.149994,1595600,181.824491
1/29/14,195.559998,196.539993,193.119995,193.869995,1716800,178.799464
1/30/14,196.389999,202.729996,195.479996,201.509995,2480400,185.845566
1/31/14,205.270004,219.910004,204.309998,217.419998,4801300,200.518801
2/3/14,216.059998,216.619995,205.800003,209.470001,3341200,193.186799
2/4/14,211.509995,214.160004,208.309998,213.550003,2158900,196.949641
2/5/14,202.990005,211,202.199997,209.550003,3297900,193.260582
2/6/14,212.880005,217.5,211,216.699997,1956900,199.85477
2/7/14,217.919998,222.449997,216.039993,221.949997,1663700,204.69666
2/10/14,222.179993,224.619995,221.339996,222.369995,1905000,205.084009
2/11/14,222.009995,224.940002,220.169998,224.289993,1631500,208.024105
2/12/14,224.889999,226,220,221.119995,1415200,205.084
2/13/14,219.020004,223.759995,218.009995,221.279999,1550100,205.2324
2/14/14,220.300003,222.449997,219.600006,222.339996,943300,206.215525
2/18/14,222.210007,225.860001,221.509995,224.100006,1269800,207.847896
2/19/14,223.320007,223.990005,219.210007,220.919998,1520700,204.898507
2/20/14,220.949997,225.919998,220.940002,223.5,1742800,207.291403
2/21/14,224.5,228.75,221.839996,228.350006,1790600,211.789679
2/24/14,229.570007,236.610001,229.190002,235.589996,1759100,218.504612
2/25/14,236.759995,240.520004,233.610001,235.149994,1688800,218.09652
2/26/14,235.860001,240.029999,234.460007,236.889999,1431800,219.710337
2/27/14,237.600006,242.220001,236.220001,241.960007,1448900,224.412659
2/28/14,242.059998,244,239.5,242.490005,1485400,224.904221
3/3/14,239.570007,244.580002,238.070007,242.880005,1727100,225.265937
3/4/14,245.259995,248,244.440002,247.949997,1159600,229.968245
3/5/14,248.720001,249.309998,245.600006,247.759995,904800,229.792022
3/6/14,248.990005,249.100006,247,247.830002,1134000,229.856952
3/7/14,248.850006,249.25,244.970001,246.649994,848200,228.76252
3/10/14,246.710007,246.880005,239.639999,240.570007,1329500,223.123465
3/11/14,241.990005,245.210007,238.899994,240.130005,1123500,222.715372
3/12/14,238.75,240.139999,236.080002,239.539993,1281000,222.168149
3/13/14,240,240.970001,230.820007,232.229996,1428600,215.388285
3/14/14,230.309998,231.539993,227.179993,229.649994,1704600,212.995389
3/17/14,230.570007,235.360001,229.520004,233.279999,1217000,216.36214
3/18/14,233.330002,236.899994,232.089996,234.320007,894100,217.326725
3/19/14,233.940002,236.229996,227.770004,229.009995,1048100,212.401803
3/20/14,227.289993,229.399994,224.270004,228.589996,1182800,212.012264
3/21/14,227.559998,231.949997,226.059998,226.199997,1283800,209.795592
3/24/14,227.229996,227.389999,219.25,224.289993,1337400,208.024105
3/25/14,225.190002,226.690002,219.460007,219.5,1595600,203.58149
3/26/14,220.869995,221,212.759995,214.869995,2644200,199.287261
3/27/14,211.509995,214.160004,207.059998,213.759995,2745700,198.257759
3/28/14,214.110001,220.5,212.970001,217.509995,2115100,201.735803
3/31/14,219.880005,225.690002,219.380005,222.149994,1680600,206.039302
4/1/14,229.419998,231,226.350006,227.179993,1691400,210.704516
4/2/14,230,230.429993,225.770004,227.460007,988700,210.964223
4/3/14,226.949997,229.779999,220.289993,222.320007,1223100,206.196985
4/4/14,223.179993,225.5,211.729996,213.639999,1785500,198.146466
4/7/14,212.809998,212.979996,206.320007,210.710007,2497100,195.428962
4/8/14,210.839996,215,207.449997,212.869995,2197400,197.432304
4/9/14,216.639999,222.110001,214.410004,220.300003,1634600,204.323475
4/10/14,222.020004,224.679993,209.300003,210.839996,2088900,195.549524
4/11/14,208.039993,214.270004,206,211.330002,1707000,196.003994
4/14/14,212.779999,218,208,210.399994,1999300,195.141431
4/15/14,210.240005,211.619995,194.639999,202.820007,3892300,188.111158
4/16/14,204.699997,209,202.899994,205,2440000,190.133054
4/17/14,204.589996,209.080002,204.380005,208,1861700,192.915489
4/21/14,207.5,209.899994,202.639999,204.440002,1337700,189.613669
4/22/14,208,216.990005,206.830002,216.089996,1865200,200.418785
4/23/14,216.649994,217.539993,205.440002,206.820007,2116100,191.821072
4/24/14,209.119995,213.399994,206.100006,213.130005,2514800,197.673457
4/25/14,211.220001,211.940002,200.179993,201.490005,2456000,186.87761
4/28/14,201.779999,204.360001,188.429993,193.639999,3760500,179.5969
4/29/14,196.360001,204.869995,195.429993,203.610001,2517100,188.84386
4/30/14,199.919998,204.860001,198.229996,203.889999,1731500,189.103553
5/1/14,205.220001,207.5,200.919998,206.630005,2690900,191.644848
5/2/14,214.300003,222.330002,213,221.679993,3980800,205.603386
5/5/14,219.729996,220.059998,214.009995,216.649994,2698300,200.938171
5/6/14,216.160004,217.850006,207.479996,207.550003,2411600,192.498127
5/7/14,207.399994,209.580002,196.550003,204.940002,3471000,190.077408
5/8/14,197.669998,207,195.100006,196.449997,3541900,182.203112
5/9/14,198.940002,201.899994,196.399994,200.490005,1639700,185.950132
5/12/14,200.800003,207.240005,200.800003,203.679993,1753200,188.908776
5/13/14,203.75,207.389999,201.429993,206,1720400,192.24033
5/14/14,205.309998,205.460007,200.070007,201.220001,2391200,187.779609
5/15/14,200.970001,202.350006,195.089996,201.720001,2148000,188.246212
5/16/14,201.839996,203.350006,197.520004,201.770004,2366000,188.292875
5/19/14,200.479996,206.300003,198.520004,203.559998,6950200,189.963306
5/20/14,202.089996,204.339996,199.080002,200.199997,2033400,186.827735
5/21/14,201.130005,205,200.550003,204.850006,1555100,191.167149
5/22/14,205.75,210.259995,204.660004,208.350006,1594500,194.433369
5/23/14,208.770004,209.25,205.169998,207.860001,1304200,193.976093
5/27/14,208.320007,215.979996,208.320007,215.649994,2183100,201.245757
5/28/14,216.679993,218.639999,214.449997,218.009995,1584300,203.448123
5/29/14,218.240005,220,215.729996,219.990005,944200,205.29588
5/30/14,220,220,213.960007,214.970001,1359700,200.611184
6/2/14,215.229996,218.039993,213.600006,218.020004,695200,203.457464
6/3/14,212.929993,212.929993,206.600006,208.229996,2202000,194.321374
6/4/14,206.520004,211,206,210.210007,1032600,196.169131
6/5/14,210.139999,211.990005,205.589996,205.850006,1344100,192.100355
6/6/14,206.289993,207.169998,204.070007,204.979996,875300,191.288456
6/9/14,200.240005,201.490005,195.800003,199.050003,2571500,185.754555
6/10/14,197.160004,198.229996,193.5,197.869995,2564600,184.653365
6/11/14,198.830002,202,198.240005,201.080002,1374500,187.648961
6/12/14,201.080002,201.880005,196.770004,197.210007,1080100,184.03746
6/13/14,198.020004,201.470001,197.039993,201.059998,1078300,187.630293
6/16/14,198.5,199.910004,197,199.119995,1052800,185.819872
6/17/14,197.5,198.729996,196.25,197.449997,1349800,184.26142
6/18/14,196.089996,199.619995,194.729996,199.399994,1259600,186.081168
6/19/14,200.789993,205,200.699997,202.610001,1462900,189.076764
6/20/14,202.899994,203.660004,200.149994,200.789993,1695600,187.378323
6/23/14,199.119995,201.449997,197.179993,201.160004,1393700,187.723619
6/24/14,201.699997,204.910004,201.130005,201.639999,1547400,188.171553
6/25/14,201.190002,204.979996,200.619995,203.600006,1165500,190.000643
6/26/14,206.600006,210.149994,206.130005,208.039993,1745100,194.144063
6/27/14,209.720001,211.009995,206.610001,206.889999,1111000,193.070882
6/30/14,208.020004,208.509995,205.509995,207.559998,899000,193.696128
7/1/14,207.929993,212.360001,207.639999,210.139999,1117900,196.1038
7/2/14,210.139999,212.729996,209.410004,211.630005,1362200,197.494281
7/3/14,212.050003,213.080002,211.009995,211.910004,672500,197.755578
7/7/14,209.429993,210.929993,206.399994,208.580002,1302900,194.648002
7/8/14,206.960007,207.940002,200.660004,202.179993,1644100,188.675478
7/9/14,201.5,206.229996,199.369995,206.059998,1292500,192.29632
7/10/14,201.979996,204.300003,200.25,203.190002,873800,189.618025
7/11/14,202.619995,204.300003,201.300003,202.729996,659000,189.188744
7/14/14,204.649994,207.389999,202.600006,202.919998,905100,189.366055
7/15/14,204.639999,205.160004,200.25,202.509995,1158800,188.983438
7/16/14,204.119995,204.800003,202.210007,203.860001,1229200,190.243271
7/17/14,199.369995,203.100006,198.5,199.190002,2111500,185.885203
7/18/14,200.619995,202,199.910004,201,1012700,187.574303
7/21/14,200.100006,202.610001,199.600006,202.509995,1184200,188.983438
7/22/14,203.869995,208.369995,203.380005,207.289993,1218300,193.444159
7/23/14,207.369995,207.970001,205.330002,206.25,792200,192.473631
7/24/14,207.220001,208.259995,204.490005,205.029999,819700,191.33512
7/25/14,203.899994,206.149994,203.009995,204.470001,833400,190.812527
7/28/14,205.660004,211.089996,205.660004,210.970001,2772500,196.878362
7/29/14,211.259995,220.5,211.199997,217.410004,5160700,202.888208
7/30/14,218.300003,219.199997,214.740005,218.610001,1765500,204.008052
7/31/14,216.190002,218.679993,212.720001,213.199997,1961500,198.959407
8/1/14,212.570007,214.570007,208.360001,210.039993,1690400,196.010474
8/4/14,210,214.320007,208.570007,213.5,1252700,199.239371
8/5/14,212.419998,213.919998,207.529999,209.089996,1218400,195.123932
8/6/14,204.970001,205.550003,198.949997,200.539993,3620400,187.145022
8/7/14,199.710007,202.559998,194.270004,195.179993,3478500,182.14304
8/8/14,195.660004,201.589996,194.449997,200.720001,2401900,188.520361
8/11/14,201.020004,202.850006,197.800003,200.240005,1196200,188.06954
8/12/14,200.429993,201.990005,197.539993,200.199997,1145000,188.031963
8/13/14,201.330002,204.729996,201,201.339996,1204300,189.102674
8/14/14,202.070007,203.5,200.600006,202.229996,833100,189.938579
8/15/14,202.990005,203.679993,198.800003,201.330002,1015600,189.093287
8/18/14,202.660004,203.5,200.350006,202.899994,840300,190.567855
8/19/14,203.729996,205.479996,202.190002,203.360001,856200,190.999903
8/20/14,204.649994,204.649994,201.729996,202.529999,683900,190.220348
8/21/14,202.770004,202.880005,200.5,200.509995,720400,188.323119
8/22/14,198.529999,200.339996,198.350006,200.119995,1057400,187.956823
8/25/14,201.020004,201.309998,198.360001,200.460007,1259000,188.276169
8/26/14,199.190002,200,197.130005,199.279999,1385200,187.167881
8/27/14,199.149994,199.369995,195.279999,196.199997,1747700,184.27508
8/28/14,195.449997,197.600006,193.070007,196.789993,1557400,184.829217
8/29/14,197.320007,197.320007,191.889999,192.880005,2037200,181.156875
9/2/14,189.100006,189.960007,180.630005,185.050003,4725600,173.802776
9/3/14,185.119995,187.880005,183.919998,185.240005,1897900,173.98123
